RUN	linebot.LineBotSimulation	linebotsimulation	1593599003853	 	3.3.1
REQUEST	79		send location	1593599017988	1593599017990	OK	 
REQUEST	79		send postback	1593599017991	1593599017992	OK	 
USER	All Check	79	END	1593599017980	1593599017993
USER	All Check	80	START	1593599018029	1593599018029
REQUEST	80		who are you	1593599018030	1593599018034	OK	 
REQUEST	80		parrot	1593599018035	1593599018036	OK	 
REQUEST	80		send location	1593599018038	1593599018039	OK	 
REQUEST	80		send postback	1593599018041	1593599018042	OK	 
USER	All Check	80	END	1593599018029	1593599018043
USER	All Check	81	START	1593599018070	1593599018070
REQUEST	81		who are you	1593599018072	1593599018074	OK	 
REQUEST	81		parrot	1593599018075	1593599018077	OK	 
REQUEST	81		send location	1593599018078	1593599018079	OK	 
REQUEST	81		send postback	1593599018084	1593599018088	OK	 
USER	All Check	81	END	1593599018070	1593599018089
USER	All Check	82	START	1593599018110	1593599018110
REQUEST	82		who are you	1593599018112	1593599018114	OK	 
REQUEST	82		parrot	1593599018116	1593599018117	OK	 
REQUEST	82		send location	1593599018118	1593599018119	OK	 
REQUEST	82		send postback	1593599018120	1593599018121	OK	 
USER	All Check	82	END	1593599018110	1593599018122
USER	All Check	83	START	1593599018161	1593599018161
REQUEST	83		who are you	1593599018162	1593599018163	OK	 
REQUEST	83		parrot	1593599018164	1593599018165	OK	 
REQUEST	83		send location	1593599018166	1593599018167	OK	 
REQUEST	83		send postback	1593599018168	1593599018169	OK	 
USER	All Check	83	END	1593599018161	1593599018170
USER	All Check	84	START	1593599018200	1593599018200
REQUEST	84		who are you	1593599018202	1593599018204	OK	 
REQUEST	84		parrot	1593599018206	1593599018207	OK	 
REQUEST	84		send location	1593599018208	1593599018209	OK	 
REQUEST	84		send postback	1593599018211	1593599018211	OK	 
USER	All Check	84	END	1593599018200	1593599018212
USER	All Check	85	START	1593599018249	1593599018249
REQUEST	85		who are you	1593599018251	1593599018253	OK	 
REQUEST	85		parrot	1593599018255	1593599018256	OK	 
REQUEST	85		send location	1593599018258	1593599018259	OK	 
REQUEST	85		send postback	1593599018260	1593599018261	OK	 
USER	All Check	85	END	1593599018249	1593599018265
USER	All Check	86	START	1593599018289	1593599018289
